Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
8,5,19,0,15,21.6,3.6,12.7,20,12.0,6.7
8,5,20,0,0,20.6,3.6,0.0,21,0.0,0.0
8,5,21,0,0,19.6,3.6,0.0,20,0.0,0.0
8,5,22,0,0,19,2.9,0.0,19,0.0,0.0
8,5,23,0,0,18.4,2.2,0.0,18,0.0,0.0
8,6,0,0,0,17.8,1.5,0.0,18,0.0,0.0
8,6,1,0,0,17.8,1.5,0.0,18,0.0,0.0
8,6,2,0,0,17.8,1.5,0.0,18,0.0,0.0
8,6,3,0,0,17.8,1.5,0.0,18,0.0,0.0
8,6,4,0,3,18.7,2,2.6,17,2.5,0.0
8,6,5,0,38,19.5,2.6,31.7,18,30.2,24.5
8,6,6,142,102,20.4,3.1,105.5,22,91.7,84.7
8,6,7,325,149,21.9,3.3,263.7,28,232.5,222.2
8,6,8,497,168,23.4,3.4,476.5,35,421.8,405.8
8,6,9,627,169,24.9,3.6,689.5,42,600.4,577.8
8,6,10,677,178,25.4,4.3,840.2,46,724.0,696.1
8,6,11,726,166,26,5,935.0,47,801.3,769.8
8,6,12,729,168,26.5,5.7,953.2,47,818.4,786.2
8,6,13,641,206,26.5,5.3,871.0,46,750.1,721.0
8,6,14,551,214,26.5,5,717.3,43,623.7,600.1
8,6,15,388,234,26.5,4.6,510.4,39,449.2,432.3
8,6,16,373,171,25,4.3,358.8,34,316.2,303.6
8,6,17,266,126,23.5,3.9,183.6,28,156.9,148.5
8,6,18,89,76,22,3.6,61.0,22,55.8,49.7
8,6,19,0,17,20.5,3.3,14.4,19,13.7,8.3
8,6,20,0,0,19,2.9,0.0,19,0.0,0.0
8,6,21,0,0,17.5,2.6,0.0,18,0.0,0.0
8,6,22,0,0,17,2.4,0.0,17,0.0,0.0
8,6,23,0,0,16.4,2.3,0.0,16,0.0,0.0
8,7,0,0,0,15.9,2.1,0.0,16,0.0,0.0
8,7,1,0,0,15.5,2.3,0.0,16,0.0,0.0
8,7,2,0,0,15.1,2.4,0.0,15,0.0,0.0
8,7,3,0,0,14.7,2.6,0.0,15,0.0,0.0
8,7,4,0,4,16.4,2.6,3.5,14,3.4,0.0
8,7,5,2,42,18,2.6,34.5,17,33.0,27.3
8,7,6,134,102,19.7,2.6,104.3,21,91.2,84.3
8,7,7,296,160,20.7,2.6,262.8,27,233.3,223.0
8,7,8,449,193,21.6,2.6,472.3,34,419.9,404.0
8,7,9,633,165,22.6,2.6,690.5,42,602.2,579.5
8,7,10,648,187,23.3,3.3,823.5,45,711.3,684.0
8,7,11,566,253,23.9,3.9,862.4,46,743.2,714.5
8,7,12,465,305,24.6,4.6,826.0,45,715.5,688.0
8,7,13,298,345,24,5.3,664.0,39,587.5,565.4
8,7,14,144,327,23.3,6,456.4,33,413.0,397.3
8,7,15,24,249,22.7,6.7,239.2,27,220.9,210.9
8,7,16,5,165,22.3,6.4,145.7,24,135.7,127.8
8,7,17,0,86,21.9,6,73.0,22,68.6,62.1
8,7,18,0,29,21.5,5.7,24.5,21,23.2,17.6
8,7,19,0,5,20.9,5.9,4.2,20,4.0,0.0
8,7,20,0,0,20.4,6,0.0,20,0.0,0.0
8,7,21,0,0,19.8,6.2,0.0,20,0.0,0.0
8,7,22,0,0,19.4,5.8,0.0,19,0.0,0.0
8,7,23,0,0,19.1,5.5,0.0,19,0.0,0.0
8,8,0,0,0,18.7,5.1,0.0,19,0.0,0.0
8,8,1,0,0,18,5.8,0.0,18,0.0,0.0
8,8,2,0,0,17.2,6.5,0.0,17,0.0,0.0
8,8,3,0,0,16.5,7.2,0.0,17,0.0,0.0
8,8,4,0,1,16.4,7.2,0.9,15,0.8,0.0
8,8,5,0,13,16.4,7.2,11.0,15,10.5,5.3
8,8,6,0,46,16.3,7.2,39.0,16,37.5,31.7
8,8,7,0,90,16.4,7.5,76.8,17,73.5,66.9
8,8,8,0,134,16.6,7.9,115.7,18,110.4,103.1
8,8,9,1,172,16.7,8.2,151.3,18,144.0,135.9
8,8,10,65,294,17,8.2,344.2,22,323.5,310.6
8,8,11,26,278,17.4,7.2,295.2,22,277.3,265.8
8,8,12,6,218,17.8,6.2,200.0,21,188.6,179.5
8,8,13,18,275,17.4,6.2,266.2,22,250.3,239.6
8,8,14,42,290,17,6.2,315.2,22,295.6,283.6
8,8,15,21,248,17.6,5.6,236.4,22,222.1,212.1
8,8,16,11,184,18.2,4.9,166.0,21,156.3,147.9
8,8,17,1,113,18.8,4.2,96.1,20,90.9,84.0
8,8,18,0,47,19.4,3.6,39.7,19,37.7,31.8
8,8,19,0,7,19.2,3.9,5.9,18,5.6,0.4
8,8,20,0,0,18.9,4.3,0.0,19,0.0,0.0
8,8,21,0,0,18.7,4.6,0.0,19,0.0,0.0
8,8,22,0,0,18.8,5,0.0,19,0.0,0.0
8,8,23,0,0,18.8,5.3,0.0,19,0.0,0.0
8,9,0,0,0,18.9,5.7,0.0,19,0.0,0.0
8,9,1,0,0,18.3,5,0.0,18,0.0,0.0
8,9,2,0,0,17.7,4.3,0.0,18,0.0,0.0
8,9,3,0,0,17.1,3.6,0.0,17,0.0,0.0
8,9,4,0,2,17.6,4.5,1.8,16,1.7,0.0
8,9,5,0,29,18.1,5.3,24.6,17,23.5,18.0
8,9,6,87,96,18.6,6.2,92.8,19,83.4,76.7
8,9,7,64,185,19.1,6.4,188.5,22,175.2,166.4
8,9,8,74,235,19.6,6.5,262.2,24,244.0,233.5
8,9,9,39,264,20.1,6.7,281.5,25,261.9,250.8
8,9,10,65,332,21,7.6,385.3,27,355.7,341.8
8,9,11,97,376,22,8.4,472.6,29,432.8,416.5
8,9,12,158,373,22.9,9.3,552.8,31,503.1,484.2
8,9,13,96,365,20.8,9.5,455.5,27,420.0,404.0
8,9,14,63,311,18.7,9.6,355.8,24,332.3,319.2
8,9,15,48,231,16.6,9.8,249.3,20,235.8,225.4
8,9,16,101,201,17.5,8.1,232.1,21,217.0,207.1
8,9,17,130,132,18.5,6.3,149.8,21,135.3,127.4
8,9,18,46,70,19.4,4.6,56.2,20,52.7,46.6
8,9,19,0,13,18.2,4.1,11.0,17,10.5,5.2
8,9,20,0,0,17.1,3.6,0.0,17,0.0,0.0
8,9,21,0,0,15.9,3.1,0.0,16,0.0,0.0
8,9,22,0,0,15.8,2.9,0.0,16,0.0,0.0
8,9,23,0,0,15.6,2.8,0.0,16,0.0,0.0
8,10,0,0,0,15.5,2.6,0.0,16,0.0,0.0
8,10,1,0,0,15.1,2.2,0.0,15,0.0,0.0
8,10,2,0,0,14.6,1.9,0.0,15,0.0,0.0
8,10,3,0,0,14.2,1.5,0.0,14,0.0,0.0
8,10,4,0,2,15.7,2,1.8,13,1.7,0.0
8,10,5,0,37,17.3,2.6,30.6,16,29.3,23.7
8,10,6,197,93,18.8,3.1,106.4,20,90.1,83.2
8,10,7,367,129,19.6,3.6,267.2,25,236.3,225.9
8,10,8,358,200,20.5,4.1,415.8,30,375.7,361.2
8,10,9,273,279,21.3,4.6,507.1,33,457.8,440.6
8,10,10,341,310,21.6,5.1,649.3,36,580.9,559.1
8,10,11,434,293,22,5.7,774.8,38,687.3,661.1
8,10,12,485,279,22.3,6.2,820.2,39,726.0,698.0
8,10,13,237,355,22,6.4,599.1,34,539.7,519.5
8,10,14,76,299,21.8,6.5,354.5,28,325.5,312.6
8,10,15,0,152,21.5,6.7,132.2,23,123.6,116.0
8,10,16,0,110,21.2,5.8,94.4,22,88.7,81.8
8,10,17,0,65,20.8,5,55.3,21,52.2,46.1
8,10,18,0,26,20.5,4.1,22.0,20,20.9,15.4
8,10,19,0,5,19.8,3.9,4.2,18,4.0,0.0
8,10,20,0,0,19,3.8,0.0,19,0.0,0.0
8,10,21,0,0,18.3,3.6,0.0,18,0.0,0.0
8,10,22,0,0,17.6,3.6,0.0,18,0.0,0.0
8,10,23,0,0,16.8,3.6,0.0,17,0.0,0.0
8,11,0,0,0,16.1,3.6,0.0,16,0.0,0.0
8,11,1,0,0,15.8,3.8,0.0,16,0.0,0.0
8,11,2,0,0,15.4,3.9,0.0,15,0.0,0.0
8,11,3,0,0,15.1,4.1,0.0,15,0.0,0.0
8,11,4,0,2,15.6,4.8,1.8,14,1.7,0.0
8,11,5,0,28,16.1,5.5,23.7,15,22.8,17.3
8,11,6,0,73,16.6,6.2,61.4,17,58.8,52.6
8,11,7,12,150,17.4,6.4,133.9,19,126.8,119.1
8,11,8,29,232,18.2,6.5,224.0,22,210.5,200.8
8,11,9,74,290,19,6.7,336.8,25,313.4,300.9
8,11,10,103,340,19.3,6.7,430.0,27,397.2,382.0
8,11,11,125,373,19.5,6.7,517.7,29,475.0,457.1
8,11,12,145,381,19.8,6.7,549.8,30,502.5,483.7
8,11,13,185,365,20.1,7,560.7,30,511.9,492.7
8,11,14,219,323,20.5,7.4,517.9,30,473.7,455.9
8,11,15,265,249,20.8,7.7,440.8,28,403.6,388.2
8,11,16,154,231,19.9,7.5,293.7,25,270.3,258.9
8,11,17,156,133,18.9,7.4,157.1,21,140.6,132.6
8,11,18,44,66,18,7.2,52.9,18,50.0,43.9
8,11,19,0,11,17.3,7.2,9.3,16,8.9,3.6
8,11,20,0,0,16.5,7.2,0.0,17,0.0,0.0
8,11,21,0,0,15.8,7.2,0.0,16,0.0,0.0
8,11,22,0,0,15.3,6.9,0.0,15,0.0,0.0
8,11,23,0,0,14.9,6.5,0.0,15,0.0,0.0
8,12,0,0,0,14.4,6.2,0.0,14,0.0,0.0
8,12,1,0,0,13.9,5.5,0.0,14,0.0,0.0
8,12,2,0,0,13.5,4.8,0.0,14,0.0,0.0
8,12,3,0,0,13,4.1,0.0,13,0.0,0.0
8,12,4,0,1,13.6,3.8,0.9,12,0.9,0.0
8,12,5,0,18,14.1,3.4,15.2,13,14.8,9.4
8,12,6,0,71,14.7,3.1,59.8,14,57.6,51.4
8,12,7,102,164,15.8,3.4,189.0,19,175.9,167.1
8,12,8,306,215,16.8,3.8,400.3,26,367.4,353.2
8,12,9,520,212,17.9,4.1,645.7,33,581.1,559.3
8,12,10,466,259,17.3,4.3,727.4,35,652.2,627.5
8,12,11,306,342,16.6,4.4,683.7,33,617.2,593.9
8,12,12,152,373,16,4.6,548.5,29,502.8,484.0
8,12,13,98,359,16.8,4.1,452.5,28,416.3,400.5
8,12,14,64,306,17.6,3.6,352.6,26,326.1,313.1
8,12,15,15,246,18.4,3.1,231.2,24,215.6,205.7
8,12,16,10,178,18,2.9,160.5,21,150.9,142.7
8,12,17,0,106,17.6,2.8,90.0,19,85.5,78.7
8,12,18,0,41,17.2,2.6,34.7,17,33.3,27.6
8,12,19,0,6,16.5,2.6,5.1,15,4.9,0.0
8,12,20,0,0,15.7,2.6,0.0,16,0.0,0.0
8,12,21,0,0,15,2.6,0.0,15,0.0,0.0
8,12,22,0,0,14,2.8,0.0,14,0.0,0.0
8,12,23,0,0,13,2.9,0.0,13,0.0,0.0
8,13,0,0,0,12,3.1,0.0,12,0.0,0.0
8,13,1,0,0,12,3.1,0.0,12,0.0,0.0
8,13,2,0,0,11.9,3.1,0.0,12,0.0,0.0
8,13,3,0,0,11.9,3.1,0.0,12,0.0,0.0
8,13,4,0,1,13.3,3.1,0.9,11,0.9,0.0
8,13,5,0,31,14.6,3.1,25.9,13,25.1,19.5
8,13,6,205,85,16,3.1,100.9,17,85.3,78.6
8,13,7,335,144,17.1,3.4,263.7,23,236.1,225.8
8,13,8,461,177,18.3,3.8,465.6,29,421.1,405.1
8,13,9,544,194,19.4,4.1,646.2,35,578.0,556.3
8,13,10,581,218,19.5,3.9,790.0,39,697.2,670.5
8,13,11,631,209,19.7,3.8,889.8,43,776.5,746.2
8,13,12,635,212,19.8,3.6,908.1,44,788.8,757.9
8,13,13,523,251,19.7,4.3,799.5,40,704.7,677.7
8,13,14,390,270,19.6,5,623.2,34,560.7,539.6
8,13,15,264,247,19.5,5.7,438.3,29,400.7,385.4
8,13,16,98,195,18.7,5.2,225.4,23,208.9,199.2
8,13,17,0,105,17.9,4.6,89.2,19,84.7,77.9
8,13,18,0,23,17.1,4.1,19.5,16,18.7,13.2
8,13,19,0,3,16.4,3.4,2.5,15,2.4,0.0
8,13,20,0,0,15.7,2.8,0.0,16,0.0,0.0
8,13,21,0,0,15,2.1,0.0,15,0.0,0.0
8,13,22,0,0,13.8,1.6,0.0,14,0.0,0.0
8,13,23,0,0,12.7,1,0.0,13,0.0,0.0
8,14,0,0,0,11.5,0.5,0.0,12,0.0,0.0
8,14,1,0,0,11.2,0.7,0.0,11,0.0,0.0
8,14,2,0,0,10.9,0.8,0.0,11,0.0,0.0
8,14,3,0,0,10.6,1,0.0,11,0.0,0.0
8,14,4,0,1,12.7,2,0.9,10,0.9,0.0
8,14,5,0,30,14.9,3.1,25.1,14,24.3,18.7
8,14,6,197,84,17,4.1,98.9,18,83.7,76.9
8,14,7,309,146,17.4,4.7,255.9,22,230.2,219.9
8,14,8,406,180,17.8,5.3,436.0,26,398.6,383.4
8,14,9,362,247,18.2,5.9,545.1,29,498.8,480.1
8,14,10,198,359,18.6,6.5,556.9,29,510.4,491.3
8,14,11,137,359,19,7.1,516.0,28,474.5,456.7
8,14,12,20,353,19.4,7.7,349.5,25,324.9,312.0
8,14,13,11,320,19.4,8.4,306.0,24,285.7,273.9
8,14,14,7,266,19.4,9.1,247.1,23,231.7,221.5
8,14,15,5,199,19.4,9.8,179.7,21,169.2,160.5
8,14,16,0,131,18.8,8.9,113.2,20,107.2,100.0
8,14,17,0,68,18.2,8.1,57.8,18,55.0,48.9
8,14,18,0,22,17.6,7.2,18.6,17,17.8,12.4
8,14,19,0,4,16.8,6.9,3.4,16,3.2,0.0
8,14,20,0,0,16,6.7,0.0,16,0.0,0.0
8,14,21,0,0,15.3,6.7,0.0,15,0.0,0.0
8,14,22,0,0,15.4,8.1,0.0,15,0.0,0.0
8,14,23,0,0,15.4,9.4,0.0,15,0.0,0.0
8,15,0,0,0,15.5,10.8,0.0,16,0.0,0.0
8,15,1,0,0,15,8.7,0.0,15,0.0,0.0
8,15,2,0,0,14.5,6.7,0.0,15,0.0,0.0
8,15,3,0,0,14,4.6,0.0,14,0.0,0.0
8,15,4,0,0,14.6,3.9,0.0,15,0.0,0.0
8,15,5,0,13,15.3,3.3,11.0,14,10.6,5.3
8,15,6,0,66,15.9,2.6,55.6,15,53.5,47.4
8,15,7,6,136,16,2.8,119.6,18,113.9,106.5
8,15,8,17,204,16.2,2.9,191.1,20,180.6,171.7
8,15,9,18,267,16.3,3.1,256.5,22,240.8,230.3
8,15,10,33,264,15.8,3.4,285.7,22,268.0,256.8
8,15,11,18,250,15.2,3.8,243.6,21,230.0,219.8
8,15,12,3,213,14.7,4.1,192.9,19,183.5,174.5
8,15,13,3,203,14.4,4.6,183.2,18,174.8,166.0
8,15,14,1,180,14,5.2,159.4,16,152.7,144.4
8,15,15,0,146,13.7,5.7,127.0,15,122.2,114.6
8,15,16,0,129,13.6,5.9,111.5,15,107.5,100.2
8,15,17,0,87,13.4,6,73.9,14,71.5,65.0
8,15,18,0,35,13.3,6.2,29.7,13,28.8,23.2
8,15,19,0,4,13.2,6.2,3.4,12,3.3,0.0
8,15,20,0,0,13.2,6.2,0.0,13,0.0,0.0
8,15,21,0,0,13.1,6.2,0.0,13,0.0,0.0
8,15,22,0,0,13,6,0.0,13,0.0,0.0
8,15,23,0,0,12.9,5.9,0.0,13,0.0,0.0
8,16,0,0,0,12.8,5.7,0.0,13,0.0,0.0
8,16,1,0,0,12.8,5.9,0.0,13,0.0,0.0
8,16,2,0,0,12.9,6,0.0,13,0.0,0.0
8,16,3,0,0,12.9,6.2,0.0,13,0.0,0.0
8,16,4,0,0,13.3,6.2,0.0,13,0.0,0.0
8,16,5,0,15,13.8,6.2,12.7,13,12.3,7.0
8,16,6,0,76,14.2,6.2,63.7,14,61.5,55.2
8,16,7,37,154,15.2,7.6,151.4,17,143.7,135.6
8,16,8,91,224,16.2,8.9,264.0,20,249.1,238.4
8,16,9,114,299,17.2,10.3,380.3,22,356.9,343.1
8,16,10,238,326,17.2,10.3,558.5,25,519.6,500.2
8,16,11,356,322,17.2,10.3,713.6,27,658.4,633.4
8,16,12,474,280,17.2,10.3,812.2,29,745.3,716.4
8,16,13,469,265,17,9.6,762.9,29,700.6,673.8
8,16,14,428,251,16.9,8.9,650.9,27,599.9,577.3
8,16,15,398,205,16.7,8.2,499.2,25,461.7,444.3
8,16,16,314,163,16.5,6.7,312.3,22,286.6,274.9
8,16,17,158,122,16.3,5.1,147.1,19,132.0,124.2
8,16,18,10,57,16.1,3.6,46.0,16,44.1,38.2
8,16,19,0,7,14.8,2.7,5.9,13,5.7,0.5
8,16,20,0,0,13.5,1.9,0.0,14,0.0,0.0
8,16,21,0,0,12.2,1,0.0,12,0.0,0.0
8,16,22,0,0,11.4,1,0.0,11,0.0,0.0
8,16,23,0,0,10.7,1,0.0,11,0.0,0.0
8,17,0,0,0,9.9,1,0.0,10,0.0,0.0
8,17,1,0,0,10,0.7,0.0,10,0.0,0.0
8,17,2,0,0,10.1,0.3,0.0,10,0.0,0.0
8,17,3,0,0,10.2,0,0.0,10,0.0,0.0
8,17,4,0,0,11.3,0.6,0.0,11,0.0,0.0
8,17,5,0,22,12.4,1.2,18.6,10,18.2,12.8
8,17,6,77,88,13.4,1.8,85.0,14,78.0,71.3
8,17,7,76,174,14.5,2.4,185.0,18,173.6,164.8
8,17,8,58,238,15.6,3,259.0,22,243.1,232.5
8,17,9,25,260,16.7,3.6,255.6,22,239.8,229.3
8,17,10,25,307,16.8,3.7,306.2,24,285.9,274.2
8,17,11,27,334,17,3.8,337.7,25,314.2,301.6
8,17,12,27,339,17.2,3.8,343.3,25,318.9,306.2
8,17,13,26,322,17.3,3.9,323.5,25,301.0,288.8
8,17,14,24,285,17.4,4,281.5,24,262.8,251.7
8,17,15,10,236,17.6,4.1,219.4,22,205.9,196.3
8,17,16,12,165,17.2,3.6,150.3,20,141.9,133.9
8,17,17,0,95,16.8,3.1,80.8,18,77.1,70.5
8,17,18,0,32,16.4,2.6,27.1,15,26.1,20.5
8,17,19,0,4,15.6,2.6,3.4,14,3.3,0.0
8,17,20,0,0,14.8,2.6,0.0,15,0.0,0.0
8,17,21,0,0,14,2.6,0.0,14,0.0,0.0
8,17,22,0,0,13.4,2.2,0.0,13,0.0,0.0
8,17,23,0,0,12.9,1.9,0.0,13,0.0,0.0
8,18,0,0,0,12.3,1.5,0.0,12,0.0,0.0
8,18,1,0,0,12.3,1.5,0.0,12,0.0,0.0
8,18,2,0,0,12.2,1.5,0.0,12,0.0,0.0
8,18,3,0,0,12.2,1.5,0.0,12,0.0,0.0
8,18,4,0,0,13.3,1.3,0.0,13,0.0,0.0
8,18,5,0,12,14.4,1.2,10.1,12,9.9,4.6
8,18,6,0,62,15.5,1,52.3,15,50.4,44.4
8,18,7,70,150,16.4,2.2,160.6,19,150.0,141.7
8,18,8,222,216,17.2,3.4,344.1,25,317.2,304.6
8,18,9,394,242,18.1,4.6,566.8,31,515.1,495.8
8,18,10,296,306,17.9,5,608.5,31,553.0,532.2
8,18,11,152,355,17.7,5.3,529.0,29,484.9,466.7
8,18,12,30,335,17.5,5.7,342.6,24,319.3,306.6
8,18,13,26,321,17.3,6.2,322.9,23,302.3,290.1
8,18,14,24,283,17.2,6.7,279.8,22,263.1,251.9
8,18,15,10,234,17,7.2,217.7,20,205.8,196.2
8,18,16,12,163,16.8,6.9,148.6,19,141.0,133.0
8,18,17,0,93,16.7,6.5,79.1,17,75.6,69.0
8,18,18,0,30,16.5,6.2,25.4,16,24.4,18.9
8,18,19,0,3,16,6.5,2.6,15,2.6,0.0
8,18,20,0,0,15.6,6.9,0.0,16,0.0,0.0
8,18,21,0,0,15.1,7.2,0.0,15,0.0,0.0
8,18,22,0,0,15.3,7.7,0.0,15,0.0,0.0
8,18,23,0,0,15.4,8.2,0.0,15,0.0,0.0
8,19,0,0,0,15.6,8.7,0.0,16,0.0,0.0
8,19,1,0,0,15.4,7.2,0.0,15,0.0,0.0
8,19,2,0,0,15.1,5.6,0.0,15,0.0,0.0
8,19,3,0,0,14.9,4.1,0.0,15,0.0,0.0
8,19,4,0,0,14,8.7,0.0,14,0.0,0.0
8,19,5,0,10,13.8,8.5,8.4,13,8.2,2.9
8,19,6,0,60,13.7,8.2,50.7,13,49.0,43.0
8,19,7,5,129,14.3,8.6,113.4,15,109.0,101.7
8,19,8,17,198,14.9,8.9,186.3,17,178.0,169.1
8,19,9,18,261,15.5,9.3,251.8,19,239.4,228.9
8,19,10,178,334,16.5,9.1,514.3,24,480.1,462.0
8,19,11,405,301,17.4,8.9,740.5,29,679.4,653.5
8,19,12,611,217,18.4,8.7,890.0,33,805.2,773.6
8,19,13,391,296,17.2,8,704.2,29,644.9,620.5
8,19,14,183,301,15.9,7.4,466.6,24,434.9,418.5
8,19,15,27,222,14.7,6.7,217.9,18,207.1,197.5
8,19,16,11,160,14.8,6.9,145.5,17,139.0,131.1
8,19,17,0,90,14.8,7,76.6,15,73.7,67.1
8,19,18,0,29,14.9,7.2,24.6,14,23.7,18.2
8,19,19,0,3,15,7.4,2.6,14,2.6,0.0
8,19,20,0,0,15.1,7.5,0.0,15,0.0,0.0
8,19,21,0,0,15.2,7.7,0.0,15,0.0,0.0
8,19,22,0,0,15.1,7.9,0.0,15,0.0,0.0
8,19,23,0,0,14.9,8,0.0,15,0.0,0.0
8,20,0,0,0,14.8,8.2,0.0,15,0.0,0.0
8,20,1,0,0,14.6,8.2,0.0,15,0.0,0.0
8,20,2,0,0,14.5,8.2,0.0,15,0.0,0.0
8,20,3,0,0,14.3,8.2,0.0,14,0.0,0.0
8,20,4,0,0,14.6,7,0.0,15,0.0,0.0
8,20,5,0,11,14.9,5.8,9.3,14,9.0,3.7
8,20,6,0,59,15.2,4.6,49.8,15,48.0,42.0
8,20,7,19,138,16.1,5.8,126.9,17,120.5,113.0
8,20,8,81,210,17.1,7,245.5,21,230.8,220.5
8,20,9,120,285,18,8.2,372.2,24,347.6,334.0
8,20,10,139,329,18.3,8,473.7,26,439.2,422.6
8,20,11,143,357,18.6,7.9,523.7,27,483.3,465.2
8,20,12,144,362,18.9,7.7,533.1,28,490.8,472.4
8,20,13,75,321,18.8,7.2,392.3,26,364.1,350.0
8,20,14,15,248,18.7,6.7,237.7,23,222.8,212.8
8,20,15,0,139,18.6,6.2,121.0,20,114.4,107.0
8,20,16,0,97,18.2,5.8,83.2,19,79.0,72.4
8,20,17,0,52,17.9,5.5,44.2,18,42.1,36.2
8,20,18,0,16,17.5,5.1,13.5,16,12.9,7.6
8,20,19,0,1,16.3,4.6,0.9,15,0.9,0.0
8,20,20,0,0,15,4.1,0.0,15,0.0,0.0
8,20,21,0,0,13.8,3.6,0.0,14,0.0,0.0
8,20,22,0,0,13.6,3.4,0.0,14,0.0,0.0
8,20,23,0,0,13.3,3.3,0.0,13,0.0,0.0
8,21,0,0,0,13.1,3.1,0.0,13,0.0,0.0
8,21,1,0,0,13.2,3.1,0.0,13,0.0,0.0
8,21,2,0,0,13.2,3.1,0.0,13,0.0,0.0
8,21,3,0,0,13.3,3.1,0.0,13,0.0,0.0
8,21,4,0,0,13.8,3.1,0.0,14,0.0,0.0
8,21,5,0,6,14.2,3.1,5.1,12,4.9,0.0
8,21,6,0,34,14.7,3.1,28.8,13,27.9,22.2
8,21,7,0,103,14.8,3.1,88.5,15,85.1,78.3
8,21,8,22,191,15,3.1,183.1,18,173.9,165.1
8,21,9,0,159,15.2,1,139.5,19,132.4,124.6
8,21,10,64,274,15.7,2.9,327.3,23,306.0,293.7
8,21,11,151,349,16.2,4.8,523.2,28,482.3,464.2
8,21,12,300,334,16.7,6.7,679.4,29,622.4,598.9
8,21,13,368,289,16.9,6.2,675.0,30,616.0,592.8
8,21,14,382,254,17,5.6,599.9,30,548.1,527.5
8,21,15,337,227,17.2,5.1,467.7,28,428.7,412.4
8,21,16,329,152,16.4,4.8,307.1,23,280.0,268.4
8,21,17,127,123,15.6,4.4,139.5,18,126.4,118.7
8,21,18,15,46,14.8,4.1,37.0,14,35.7,29.9
8,21,19,0,4,13.6,3.8,3.5,12,3.4,0.0
8,21,20,0,0,12.5,3.4,0.0,13,0.0,0.0
8,21,21,0,0,11.3,3.1,0.0,11,0.0,0.0
8,21,22,0,0,10.9,2.9,0.0,11,0.0,0.0
8,21,23,0,0,10.4,2.8,0.0,10,0.0,0.0
8,22,0,0,0,10,2.6,0.0,10,0.0,0.0
8,22,1,0,0,10.1,2.9,0.0,10,0.0,0.0
8,22,2,0,0,10.1,3.3,0.0,10,0.0,0.0
8,22,3,0,0,10.2,3.6,0.0,10,0.0,0.0
8,22,4,0,0,11.3,3.9,0.0,11,0.0,0.0
8,22,5,0,18,12.5,4.3,15.2,11,14.9,9.5
8,22,6,128,77,13.6,4.6,83.0,14,73.2,66.7
8,22,7,264,138,15.3,4.3,233.3,20,212.2,202.4
8,22,8,392,170,17,3.9,420.6,27,384.1,369.4
8,22,9,402,228,18.7,3.6,560.1,33,505.4,486.4
8,22,10,464,240,17.5,3.4,710.3,36,634.5,610.5
8,22,11,472,263,16.4,3.3,786.0,38,698.6,671.9
8,22,12,475,266,15.2,3.1,799.9,37,711.3,684.0
8,22,13,461,257,15.8,3.3,747.3,36,667.3,641.9
8,22,14,415,245,16.4,3.4,633.2,34,570.2,548.8
8,22,15,390,194,17,3.6,481.1,30,437.2,420.6
8,22,16,300,152,16.9,3.1,293.1,25,266.0,254.8
8,22,17,146,106,16.9,2.6,128.8,20,114.6,107.2
8,22,18,0,42,16.8,2.1,34.4,16,33.0,27.3
8,22,19,0,3,15.5,2.4,2.6,14,2.6,0.0
8,22,20,0,0,14.1,2.8,0.0,14,0.0,0.0
8,22,21,0,0,12.8,3.1,0.0,13,0.0,0.0
8,22,22,0,0,12.1,2.9,0.0,12,0.0,0.0
8,22,23,0,0,11.4,2.8,0.0,11,0.0,0.0
8,23,0,0,0,10.7,2.6,0.0,11,0.0,0.0
8,23,1,0,0,10,2.9,0.0,10,0.0,0.0
8,23,2,0,0,9.4,3.3,0.0,9,0.0,0.0
8,23,3,0,0,8.7,3.6,0.0,9,0.0,0.0
8,23,4,0,0,10.3,3.3,0.0,10,0.0,0.0
8,23,5,0,18,12,2.9,15.3,10,14.9,9.5
8,23,6,147,74,13.6,2.6,84.1,14,73.2,66.7
8,23,7,309,131,14.6,2.4,243.7,20,220.1,210.2
8,23,8,473,150,15.6,2.3,449.2,28,407.8,392.3
8,23,9,546,174,16.6,2.1,630.7,35,563.3,542.2
8,23,10,595,191,17.3,2.4,785.1,40,690.5,664.1
8,23,11,629,193,18.1,2.8,873.8,43,761.5,732.0
8,23,12,633,195,18.8,3.1,889.4,44,773.5,743.3
8,23,13,584,212,18.6,4.6,815.9,38,723.0,695.2
8,23,14,555,192,18.4,6.2,695.2,32,628.7,604.9
8,23,15,494,166,18.2,7.7,522.5,27,478.5,460.5
8,23,16,310,154,17.4,6.7,299.4,23,273.5,262.1
8,23,17,106,110,16.7,5.6,122.9,18,111.5,104.1
8,23,18,0,35,15.9,4.6,29.2,15,28.1,22.4
8,23,19,0,2,15,4.4,1.8,13,1.7,0.0
8,23,20,0,0,14.2,4.3,0.0,14,0.0,0.0
8,23,21,0,0,13.3,4.1,0.0,13,0.0,0.0
8,23,22,0,0,12.5,3.6,0.0,13,0.0,0.0
8,23,23,0,0,11.7,3.1,0.0,12,0.0,0.0
8,24,0,0,0,10.9,2.6,0.0,11,0.0,0.0
8,24,1,0,0,10.4,2.6,0.0,10,0.0,0.0
